NUMBER,ACCIDENT_YEAR,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,LONGITUDE,LATITUDE
3408,2022,2022-12-04,215,7,-117.08373260498048,32.99232864379883
3409,2022,2022-12-27,605,2,-117.11834716796876,32.71319580078125
3410,2022,2022-12-28,222,3,-117.07530212402344,32.779258728027344
3411,2022,2022-06-24,2115,5,-117.16654205322266,32.82880783081055
3412,2022,2022-12-28,540,3,-117.08527374267578,32.71781539916992
3413,2022,2022-12-30,339,5,-117.20831298828124,32.7796516418457
3414,2022,2022-02-28,1350,1,-117.08316802978516,32.98952865600586
3415,2022,2022-12-30,1800,5,-117.11405181884766,32.7818603515625
3416,2022,2022-12-30,2210,5,-117.02646636962892,32.84537124633789
3417,2022,2022-12-30,340,5,-117.15077209472656,32.80303192138672
3418,2022,2022-12-13,659,2,-117.12258911132812,32.693359375
3419,2022,2022-12-31,1147,6,-117.17208862304688,32.693321228027344
3420,2022,2022-12-30,1530,5,-117.10372161865234,32.72602081298828
3421,2022,2022-12-04,140,7,-117.09416961669922,32.71826934814453
3422,2022,2022-11-25,37,5,-117.0713119506836,32.85212707519531
3423,2022,2022-02-07,211,1,-117.0934600830078,32.68797302246094
3424,2022,2022-12-07,2056,3,-117.10623931884766,32.947113037109375
3425,2022,2022-11-06,458,7,-117.17814636230467,32.8479118347168
3426,2022,2022-10-15,2355,6,-117.24282073974608,32.9460334777832
3427,2022,2022-12-22,1844,4,-117.14564514160156,32.78584671020508
3428,2022,2022-09-01,1535,4,-117.07630920410156,32.56837463378906
3429,2022,2022-10-05,1626,3,-117.11646270751952,33.02579498291016
3430,2022,2022-10-18,1515,2,-117.17960357666016,32.84971618652344
3431,2022,2022-12-08,1820,4,-117.14585876464844,32.82364273071289
3432,2022,2022-11-11,2109,5,-117.11325073242188,32.8034782409668
3433,2022,2022-12-14,2200,3,-117.12561798095705,32.694339752197266
3434,2022,2022-12-21,1615,3,-117.08485412597656,32.98173904418945
3435,2022,2022-12-02,1455,5,-117.08334350585938,32.99310302734375
3436,2022,2022-10-23,1400,7,-117.08848571777344,32.5937614440918
3437,2022,2022-11-20,135,7,-117.17604064941406,32.759429931640625
3438,2022,2022-12-10,1555,6,-117.18360900878906,32.85624694824219
3439,2022,2022-12-28,2255,3,-117.1969757080078,32.751079559326165
3440,2022,2022-10-06,2318,4,-117.1545181274414,32.765289306640625
3441,2022,2022-12-11,323,7,-117.08299255371094,32.98639678955078
3442,2022,2022-10-06,308,4,-117.12783050537108,32.76405715942383
3443,2022,2022-09-27,1655,2,-117.11600494384766,32.85165786743164
3444,2022,2022-08-19,1345,5,-117.20160675048828,32.75497055053711
3445,2022,2022-12-15,2214,4,-117.170654296875,32.76022720336914
3446,2022,2022-12-24,1518,6,-117.14460754394533,32.76795959472656
3447,2022,2022-10-23,1947,7,-117.03904724121094,32.57426452636719
3448,2022,2022-10-30,140,7,-117.16285705566406,32.76165008544922
3449,2022,2022-01-08,1958,6,-117.0932846069336,32.583740234375
3450,2022,2022-01-09,129,7,-117.244873046875,32.91234588623047
3451,2022,2022-02-01,1803,2,-117.08611297607422,32.57648849487305
3452,2022,2022-01-22,2301,6,-117.0644760131836,32.75284576416016
3453,2022,2022-02-20,524,7,-117.06092834472656,33.018653869628906
3454,2022,2022-03-22,1920,2,-117.02728271484376,32.58871078491211
3455,2022,2022-04-25,2258,1,-117.24227142333984,32.87014389038086
3456,2022,2022-06-21,924,2,-117.14907073974608,32.699317932128906
3457,2022,2022-06-11,1630,6,-117.2770767211914,32.82906723022461
3458,2022,2022-03-09,1948,3,-117.12169647216795,32.69300079345703
3459,2022,2022-04-04,2228,1,-117.23030853271484,32.76136779785156
3460,2022,2022-06-07,829,2,-117.1548080444336,32.817138671875
3461,2022,2022-05-24,1502,2,-117.21337890625,32.94961929321289
3462,2022,2022-06-17,1900,5,-117.0807647705078,33.023460388183594
3463,2022,2022-07-04,340,1,-117.03563690185548,32.702392578125
3464,2022,2022-01-05,1230,3,-117.26740264892578,32.84720993041992
3465,2022,2022-01-05,1949,3,-117.09575653076172,32.706157684326165
3466,2022,2022-01-04,1112,2,-117.10904693603516,32.748146057128906
3467,2022,2022-01-03,900,1,-117.15561676025392,32.7188606262207
3468,2022,2022-01-08,1915,6,-117.25267791748048,32.800140380859375
3469,2022,2022-01-11,1844,2,-117.2099380493164,32.7972526550293
3470,2022,2022-01-14,1834,5,-117.1269989013672,32.89371490478516
3471,2022,2022-01-07,43,5,-117.2402801513672,32.79792785644531
3472,2022,2022-01-17,1140,1,-117.11165618896484,32.68289566040039
3473,2022,2022-01-11,1215,2,-117.17626190185548,32.80722427368164
3474,2022,2022-01-13,820,4,-117.16864013671876,32.7266731262207
3475,2022,2022-01-14,528,5,-117.1788330078125,32.87752151489258
3476,2022,2022-01-14,2500,5,-116.9778289794922,32.784767150878906
3477,2022,2022-01-17,1238,1,-117.1423797607422,32.79819107055664
3478,2022,2022-01-18,1310,2,-117.16761016845705,32.76055908203125
3479,2022,2022-01-18,1446,2,-117.2259521484375,32.95626449584961
3480,2022,2022-01-18,2330,2,-117.06295013427734,32.68898010253906
3481,2022,2022-01-10,1710,1,-117.11795806884766,32.7532844543457
3482,2022,2022-01-13,2202,4,-117.0353546142578,32.68510055541992
3483,2022,2022-01-13,1435,4,-117.11830902099608,32.76540756225586
3484,2022,2022-01-11,1928,2,-117.17160034179688,32.72466278076172
3485,2022,2022-01-17,2344,1,-117.12612915039062,32.71466827392578
3486,2022,2022-01-17,912,1,-117.25230407714844,32.850242614746094
3487,2022,2022-01-17,1614,1,-117.16171264648438,32.720924377441406
3488,2022,2022-01-15,1749,6,-117.07087707519533,32.67828750610352
3489,2022,2022-01-16,42,7,-117.14942932128906,32.7137451171875
3490,2022,2022-01-14,2313,5,-117.02178955078124,32.710235595703125
3491,2022,2022-01-15,1345,6,-117.11064910888672,32.74968719482422
3492,2022,2022-01-05,1630,3,-117.1361846923828,32.70637130737305
3493,2022,2022-01-03,1504,1,-117.27850341796876,32.84307098388672
3494,2022,2022-01-12,635,3,-117.09371948242188,32.7004280090332
3495,2022,2022-01-10,1050,1,-117.08499908447266,32.70450592041016
3496,2022,2022-01-04,1404,2,-117.14688110351562,32.754638671875
3497,2022,2022-01-12,1747,3,-117.13385009765624,32.71080780029297
3498,2022,2022-01-16,1229,7,-117.17262268066406,32.877899169921875
3499,2022,2022-01-16,238,7,-117.08071899414062,32.74407958984375
3500,2022,2022-01-07,1950,5,-117.17613983154295,32.82022857666016
3501,2022,2022-01-18,1513,2,-117.10602569580078,32.696876525878906
3502,2022,2022-01-02,1143,7,-117.23476409912108,32.965110778808594
3503,2022,2022-01-03,1745,1,-117.10099029541016,32.73841857910156
3504,2022,2022-01-10,804,1,-117.05486297607422,32.70382308959961
3505,2022,2022-01-04,2134,2,-117.21379852294922,32.75407791137695
3506,2022,2022-01-10,1726,1,-117.08590698242188,32.75692367553711
3507,2022,2022-01-07,1304,5,-117.02069091796876,32.808868408203125
3508,2022,2022-01-07,1426,5,-117.01045989990234,32.80292892456055
3509,2022,2022-01-10,1346,1,-117.23961639404295,32.971641540527344
3510,2022,2022-01-07,1817,5,-117.10099029541016,32.738380432128906
3511,2022,2022-01-01,835,6,-117.24131011962892,32.7917594909668
3512,2022,2022-01-02,1740,7,-117.266357421875,32.847843170166016
3513,2022,2022-01-20,958,4,-117.2313995361328,32.810787200927734
3514,2022,2022-01-22,659,6,-117.21974182128906,32.80598068237305
3515,2022,2022-01-21,1814,5,-117.24056243896484,32.7988166809082
3516,2022,2022-01-21,1502,5,-117.12586975097656,32.9340934753418
3517,2022,2022-01-25,37,2,-117.11813354492188,32.76103973388672
3518,2022,2022-01-14,1410,5,-117.0327606201172,32.59486770629883
3519,2022,2022-01-15,1400,6,-117.16040802001952,32.74694061279297
3520,2022,2022-01-17,1430,1,-117.15953063964844,32.74832534790039
3521,2022,2022-01-18,346,2,-117.16698455810548,32.83464050292969
3522,2022,2022-01-25,812,2,-117.10466003417967,32.71510696411133
3523,2022,2022-01-25,1747,2,-117.09803771972656,32.69681930541992
3524,2022,2022-01-23,47,7,-117.08042907714844,32.70669937133789
3525,2022,2022-02-01,747,2,-117.02214813232422,32.79747009277344
3526,2022,2022-02-01,1507,2,-117.2319793701172,32.80271530151367
3527,2022,2022-01-31,2030,1,-117.1947784423828,32.83195877075195
3528,2022,2022-02-26,1251,6,-117.19337463378906,32.79581451416016
3529,2022,2022-03-02,1914,3,-117.22679901123048,32.72562026977539
3530,2022,2022-03-09,649,3,-117.01045989990234,32.80292892456055
3531,2022,2022-02-25,1955,5,-117.099609375,32.78897857666016
3532,2022,2022-02-25,1621,5,-117.04885864257812,32.70267105102539
3533,2022,2022-02-27,1400,7,-117.17217254638672,32.9107780456543
3534,2022,2022-02-25,1830,5,-116.93431091308594,32.560237884521484
3535,2022,2022-03-01,407,2,-117.100830078125,32.755069732666016
3536,2022,2022-01-26,1716,3,-117.12512969970705,32.919307708740234
3537,2022,2022-01-29,2018,6,-117.11223602294922,32.93438720703125
3538,2022,2022-02-05,1034,6,-117.18595123291016,32.77132034301758
3539,2022,2022-01-31,1450,1,-117.07943725585938,32.758811950683594
3540,2022,2022-01-28,1109,5,-117.2051010131836,32.85655975341797
3541,2022,2022-01-23,1546,7,-116.95366668701172,32.790924072265625
3542,2022,2022-01-28,2155,5,-119.5364227294922,36.06940078735352
3543,2022,2022-01-29,40,6,-117.0663833618164,32.77071762084961
3544,2022,2022-01-29,1155,6,-117.02584838867188,32.697513580322266
3545,2022,2022-01-30,2211,7,-117.07617950439452,32.77070999145508
3546,2022,2022-01-28,1440,5,-117.13546752929688,32.70636749267578
3547,2022,2022-02-03,2133,4,-117.13387298583984,32.70426559448242
3548,2022,2022-01-31,830,1,-117.14498901367188,32.711551666259766
3549,2022,2022-01-22,925,6,-116.95376586914062,32.57298278808594
3550,2022,2022-02-06,804,7,-117.21788024902344,32.75382614135742
3551,2022,2022-02-05,2038,6,-117.2481689453125,32.80516052246094
3552,2022,2022-02-01,1810,2,-117.21762847900392,32.841739654541016
3553,2022,2022-02-02,2320,3,-117.12484741210938,32.822227478027344
3554,2022,2022-02-03,853,4,-117.08683013916016,32.75678634643555
3555,2022,2022-02-02,1602,3,-117.02951049804688,32.545135498046875
3556,2022,2022-02-04,2256,5,-117.15193939208984,32.715755462646484
3557,2022,2022-02-05,12,6,-117.11456298828124,32.714603424072266
3558,2022,2022-02-05,1315,6,-117.18875122070312,32.75170135498047
3559,2022,2022-02-05,1455,6,-117.08554840087892,32.784793853759766
3560,2022,2022-02-02,1200,3,-117.26024627685548,32.93313980102539
3561,2022,2022-02-08,1510,2,-117.17885589599608,32.9680290222168
3562,2022,2022-02-14,1201,1,-117.15654754638672,32.99736785888672
3563,2022,2022-02-26,1137,6,-117.1630630493164,32.77081680297852
3564,2022,2022-02-26,1252,6,-117.20102691650392,32.80931854248047
3565,2022,2022-02-27,1151,7,-117.24314880371094,32.74991226196289
3566,2022,2022-02-27,2117,7,-117.08359527587892,32.74909973144531
3567,2022,2022-02-26,1658,6,-117.11799621582033,32.962310791015625
3568,2022,2022-02-26,2330,6,-117.08478546142578,32.768062591552734
3569,2022,2022-02-28,1700,1,-117.07303619384766,32.934429168701165
3570,2022,2022-02-28,1013,1,-117.19490051269533,32.83449172973633
3571,2022,2022-02-28,453,1,-117.2051010131836,32.85655975341797
3572,2022,2022-02-27,1719,7,-117.2529754638672,32.80107498168945
3573,2022,2022-02-27,2150,7,-117.14949035644533,32.71260452270508
3574,2022,2022-02-20,2055,7,-117.15122222900392,32.72651290893555
3575,2022,2022-02-21,1810,1,-117.21112060546876,32.87837600708008
3576,2022,2022-02-24,1216,4,-117.01326751708984,32.79972457885742
3577,2022,2022-02-19,155,6,-117.2453842163086,32.81344223022461
3578,2022,2022-02-20,147,7,-117.16033172607422,32.735591888427734
3579,2022,2022-02-20,1637,7,-117.12931823730467,32.72246551513672
3580,2022,2022-02-17,1750,4,-117.05062866210938,32.68406677246094
3581,2022,2022-02-16,800,3,-117.08726501464844,32.691654205322266
3582,2022,2022-02-08,1514,2,-117.12581634521484,32.68608856201172
3583,2022,2022-02-11,725,5,-117.03678894042967,32.6917610168457
3584,2022,2022-02-15,1306,2,-117.15419006347656,32.71363830566406
3585,2022,2022-02-05,1900,6,-117.18292236328124,32.85555648803711
3586,2022,2022-02-19,300,6,-117.22582244873048,32.728599548339844
3587,2022,2022-02-19,1743,6,-117.16394805908205,32.719871520996094
3588,2022,2022-02-19,1955,6,-117.05802917480467,32.71059799194336
3589,2022,2022-02-11,1518,5,-117.12496948242188,32.76336669921875
3590,2022,2022-02-16,1324,3,-117.25751495361328,32.810062408447266
3591,2022,2022-02-16,1950,3,-117.14485168457033,32.789764404296875
3592,2022,2022-01-13,1938,4,-117.20494079589844,32.75152969360352
3593,2022,2022-02-18,840,5,-117.13636779785156,32.75724411010742
3594,2022,2022-02-22,810,2,-117.19499969482422,32.875919342041016
3595,2022,2022-01-14,1235,5,-117.2392807006836,32.89103698730469
3596,2022,2022-01-15,2245,6,-117.09771728515624,32.79094696044922
3597,2022,2022-01-19,1228,3,-117.10155487060548,32.78019714355469
3598,2022,2022-01-01,1726,6,-117.18524169921876,32.81622695922852
3599,2022,2022-01-17,123,1,-117.09133911132812,32.80031967163086
3600,2022,2022-01-22,1436,6,-117.186767578125,32.76581954956055
3601,2022,2022-01-14,845,5,-117.16413879394533,32.9699592590332
3602,2022,2022-02-10,828,4,-117.12451934814452,32.69183349609375
3603,2022,2022-02-15,733,2,-117.09359741210938,32.71142578125
3604,2022,2022-01-22,1546,6,-117.10799407958984,32.722984313964844
3605,2022,2022-01-22,1303,6,-117.21411895751952,32.87752914428711
3606,2022,2022-01-22,833,6,-116.93431091308594,32.560237884521484
3607,2022,2022-01-22,230,6,-116.43363189697266,34.305137634277344
3608,2022,2022-01-20,1647,4,-117.17463684082033,32.75919342041016
3609,2022,2022-01-22,1810,6,-116.99685668945312,32.56813049316406
3610,2022,2022-01-23,324,7,-117.11724853515624,32.72808837890625
3611,2022,2022-01-24,2148,1,-117.24227142333984,32.87014389038086
3612,2022,2022-01-28,817,5,-117.177734375,32.75276565551758
3613,2022,2022-01-30,1956,7,-117.1357421875,32.755218505859375
3614,2022,2022-01-30,1849,7,-117.1740264892578,32.75931167602539
3615,2022,2022-01-29,2250,6,-117.09500885009766,32.70248794555664
3616,2022,2022-01-16,1935,7,-117.10186767578124,32.75706481933594
3617,2022,2022-01-15,157,6,-117.24945068359376,32.795928955078125
3618,2022,2022-01-22,1604,6,-117.16378784179688,32.71141815185547
3619,2022,2022-01-27,809,4,-117.15526580810548,32.746429443359375
3620,2022,2022-01-27,1659,4,-117.17422485351562,32.87808990478516
3621,2022,2022-02-03,2130,4,-117.14243316650392,32.70841217041016
3622,2022,2022-01-30,2038,7,-117.17676544189452,32.746856689453125
3623,2022,2022-02-03,1302,4,-117.22245025634766,32.84873962402344
3624,2022,2022-02-02,1400,3,-117.040771484375,32.55824661254883
3625,2022,2022-02-07,2043,1,-117.10661315917967,32.80726623535156
3626,2022,2022-02-09,1648,3,-117.2578582763672,32.80424118041992
3627,2022,2022-02-09,1620,3,-117.24173736572266,32.80253219604492
3628,2022,2022-02-04,1249,5,-117.1351318359375,32.75522232055664
3629,2022,2022-02-04,1852,5,-117.20880126953124,32.82771682739258
3630,2022,2022-02-02,805,3,-117.10836791992188,32.72262954711914
3631,2022,2022-02-12,836,6,-117.07286834716795,32.749141693115234
3632,2022,2022-02-11,2350,5,-117.06439971923828,32.77046585083008
3633,2022,2022-02-04,1555,5,-117.10235595703124,32.779754638671875
3634,2022,2022-02-04,1926,5,-117.17108154296876,32.713558197021484
3635,2022,2022-02-08,1805,2,-117.2048110961914,32.75529479980469
3636,2022,2022-02-08,1500,2,-117.06240844726562,32.55963134765625
3637,2022,2022-02-09,612,3,-117.11451721191406,32.68634414672852
3638,2022,2022-02-09,620,3,-117.2516860961914,32.778343200683594
3639,2022,2022-02-10,1132,4,-117.083740234375,32.766578674316406
3640,2022,2022-02-04,2110,5,-117.1518783569336,32.706626892089844
3641,2022,2022-02-10,1400,4,-117.22354125976562,32.75745391845703
3642,2022,2022-02-11,950,5,-117.11646270751952,32.70124816894531
3643,2022,2022-02-14,1141,1,-117.13941192626952,32.69268035888672
3644,2022,2022-02-14,859,1,-117.15834045410156,32.74837875366211
3645,2022,2022-02-13,1820,7,-117.1473388671875,33.01313400268555
3646,2022,2022-02-14,1800,1,-117.15738677978516,32.715721130371094
3647,2022,2022-02-13,1807,7,-117.100830078125,32.755069732666016
3648,2022,2022-02-12,2223,6,-117.07543182373048,32.576473236083984
3649,2022,2022-02-12,1615,6,-117.22845458984376,32.94451141357422
3650,2022,2022-01-05,1845,3,-117.25139617919922,32.794376373291016
3651,2022,2022-01-20,925,4,-117.20859527587892,32.76702117919922
3652,2022,2022-01-19,1739,3,-117.14955139160156,32.71784210205078
3653,2022,2022-01-12,704,3,-117.13377380371094,32.693851470947266
3654,2022,2022-02-17,1730,4,-117.12520599365234,32.71167755126953
3655,2022,2022-02-10,845,4,-117.19103240966795,32.85264587402344
3656,2022,2022-02-17,2255,4,-117.20107269287108,32.81167984008789
3657,2022,2022-02-15,2203,2,-117.10486602783205,32.946929931640625
3658,2022,2022-02-17,652,4,-117.20742034912108,32.87410354614258
3659,2022,2022-02-17,1242,4,-119.5719985961914,36.02153778076172
3660,2022,2022-02-17,925,4,-117.05364227294922,32.74435806274414
3661,2022,2022-02-17,850,4,-117.07947540283205,32.77112579345703
3662,2022,2022-02-08,1505,2,-117.21690368652344,32.851436614990234
3663,2022,2022-02-07,1809,1,-117.22018432617188,32.86790466308594
3664,2022,2022-02-10,1520,4,-117.2055435180664,32.87434768676758
3665,2022,2022-02-04,1810,5,-117.17830657958984,32.96820831298828
3666,2022,2022-02-14,1515,1,-117.1193618774414,32.89381790161133
3667,2022,2022-02-20,1818,7,-117.1309814453125,32.74604034423828
3668,2022,2022-02-28,2146,1,-117.1547393798828,32.7188835144043
3669,2022,2022-03-08,2042,2,-117.2096939086914,32.7635383605957
3670,2022,2022-03-04,2145,5,-117.21743011474608,32.822261810302734
3671,2022,2022-03-08,621,2,-117.15473175048828,32.71573638916016
3672,2022,2022-03-05,851,6,-117.20107269287108,32.81167984008789
3673,2022,2022-03-06,1812,7,-117.13388061523438,32.70528793334961
3674,2022,2022-03-01,1715,2,-117.23607635498048,32.937442779541016
3675,2022,2022-03-02,730,3,-117.13726806640624,32.97418975830078
3676,2022,2022-03-04,317,5,-117.12589263916016,32.91706848144531
3677,2022,2022-03-04,1219,5,-117.11228942871094,32.683372497558594
3678,2022,2022-03-03,2355,4,-117.17678833007812,32.73693084716797
3679,2022,2022-03-05,1550,6,-117.16107940673828,32.71778869628906
3680,2022,2022-03-07,825,1,-117.1494369506836,32.70941162109375
3681,2022,2022-02-26,1221,6,-117.03404235839844,33.056610107421875
3682,2022,2022-02-27,1105,7,-117.15473175048828,32.7188606262207
3683,2022,2022-02-27,2003,7,-117.06942749023438,32.69392013549805
3684,2022,2022-02-18,1621,5,-117.1168212890625,32.70124816894531
3685,2022,2022-04-13,1605,3,-117.14891815185548,32.82181930541992
3686,2022,2022-04-09,1730,6,-117.21102905273438,32.79828643798828
3687,2022,2022-04-09,1517,6,-117.0624542236328,32.56707763671875
3688,2022,2022-04-09,1627,6,-117.07855987548828,32.74851608276367
3689,2022,2022-04-10,2245,7,-117.11275482177734,32.79113006591797
3690,2022,2022-04-10,1435,7,-117.1991958618164,32.74542236328125
3691,2022,2022-04-08,1305,5,-117.15080261230467,32.70047378540039
3692,2022,2022-04-09,1841,6,-117.1339111328125,32.70637893676758
