neighbourhood,latitude,longitude,room_type,price
Mission Valley,32.77405,-117.15279,Entire home/apt,140
Midtown,32.73366,-117.1699,Entire home/apt,172
Roseville,32.73969,-117.22501,Entire home/apt,299
Mission Bay,32.78598,-117.25261,Entire home/apt,963
Balboa Park,32.71462,-117.14449,Entire home/apt,158
Mission Bay,32.77445,-117.25313,Entire home/apt,133
Old Town,32.74367,-117.18428,Entire home/apt,240
City Heights West,32.73385,-117.10619,Entire home/apt,135
College Area,32.77183,-117.05824,Entire home/apt,401
Ocean Beach,32.7541,-117.24706,Entire home/apt,224
Pacific Beach,32.81363,-117.24269,Entire home/apt,119
Midtown,32.74424,-117.17042,Entire home/apt,108
North Hills,32.73548,-117.12169,Entire home/apt,91
Jomacha-Lomita,32.717690061884014,-117.0308209202291,Entire home/apt,150
Southwest,32.61854,-117.04309,Entire home/apt,127
Mission Bay,32.78698,-117.2378,Entire home/apt,230
Normal Heights,32.75881,-117.12428,Entire home/apt,341
Mission Bay,32.57662,-117.03185,Entire home/apt,487
Midtown,32.73209,-117.16269,Entire home/apt,2000
La Jolla,32.84355,-117.26778,Entire home/apt,697
Mission Bay,32.7827,-117.25011,Entire home/apt,564
Grant Hill,32.71219,-117.14279,Entire home/apt,208
Pacific Beach,32.80104,-117.24069,Entire home/apt,200
Mission Bay,32.78729,-117.23748,Entire home/apt,799
Mission Bay,32.78884,-117.25463,Entire home/apt,737
Mission Bay,32.78117,-117.25231,Entire home/apt,439
Midtown,32.7467,-117.1769,Entire home/apt,215
La Jolla,32.83141,-117.27654,Entire home/apt,180
Marina,32.70861,-117.16195,Entire home/apt,117
Cortez Hill,32.72342,-117.15815,Entire home/apt,99
Old Town,32.75656,-117.1716,Entire home/apt,214
Clairemont Mesa,32.81903,-117.19732,Entire home/apt,393
Mission Bay,32.781768798828125,-117.23594665527344,Entire home/apt,600
Marina,32.70728,-117.16346,Entire home/apt,115
Normal Heights,32.76127,-117.12118,Entire home/apt,253
Serra Mesa,32.78696,-117.14407,Entire home/apt,157
Ocean Beach,32.73008,-117.24407,Entire home/apt,189
Rancho Bernadino,33.03498,-117.0674,Entire home/apt,524
Ocean Beach,32.74312,-117.25259,Entire home/apt,272
North Hills,32.74277,-117.13588,Entire home/apt,129
Moreno Mission,32.7646,-117.18646,Entire home/apt,89
Ocean Beach,32.7538278,-117.2486659,Entire home/apt,590
Mission Bay,32.78418,-117.2516,Entire home/apt,520
Mission Bay,32.78882,-117.23631,Entire home/apt,579
Grant Hill,32.7096,-117.13924,Entire home/apt,139
Pacific Beach,32.80057,-117.23218,Entire home/apt,127
Pacific Beach,32.79918,-117.23161,Entire home/apt,119
Mission Bay,32.7917,-117.2393,Entire home/apt,336
La Jolla,32.83601,-117.27602,Entire home/apt,269
Southwest,32.60356,-117.07248,Entire home/apt,224
Mission Bay,32.76397,-117.25083,Entire home/apt,323
Midtown,32.73849117541302,-117.1767920310704,Entire home/apt,256
East Village,32.71037,-117.15558,Entire home/apt,236
Mission Bay,32.7729,-117.25258,Entire home/apt,476
Mountain View,32.69828414916992,-117.11602020263672,Entire home/apt,720
University City,32.86513,-117.21715,Entire home/apt,142
Ocean Beach,32.75182,-117.24917,Entire home/apt,487
Serra Mesa,32.80233,-117.12396,Entire home/apt,352
Ocean Beach,32.74143,-117.24682,Entire home/apt,468
Clairemont Mesa,32.81513,-117.19246,Entire home/apt,120
South Park,32.71736,-117.12146,Entire home/apt,140
La Jolla,32.84313,-117.26895,Entire home/apt,343
Balboa Park,32.71611,-117.12988,Entire home/apt,153
Old Town,32.74566,-117.18146,Entire home/apt,631
Old Town,32.74287,-117.18379,Entire home/apt,487
University City,32.86507,-117.20495,Entire home/apt,205
Darnall,32.74837,-117.06739,Entire home/apt,169
Roseville,32.73057,-117.22471,Entire home/apt,175
Linda Vista,32.76996,-117.17239,Entire home/apt,204
Ocean Beach,32.7489,-117.24651,Entire home/apt,434
North Hills,32.75251,-117.1456,Entire home/apt,80
Midtown,32.74473,-117.15064,Entire home/apt,99
Little Italy,32.72039,-117.16648,Entire home/apt,248
Midtown,32.74682,-117.17717,Entire home/apt,215
La Jolla,32.8301,-117.27604,Entire home/apt,902
Ocean Beach,32.75401,-117.24701,Entire home/apt,267
Ocean Beach,32.73392,-117.25201,Entire home/apt,286
City Heights West,32.74988,-117.1208,Entire home/apt,107
Pacific Beach,32.80807,-117.25843,Entire home/apt,443
Grant Hill,32.71008,-117.14265,Entire home/apt,219
Valencia Park,32.69863,-117.08337,Entire home/apt,586
Loma Portal,32.74548,-117.24228,Entire home/apt,366
Mira Mesa,32.90314,-117.12005,Entire home/apt,400
Mira Mesa,32.90179,-117.11822,Entire home/apt,200
Mission Bay,32.78493,-117.25229,Entire home/apt,414
Midtown,32.73852,-117.15979,Entire home/apt,266
Midtown,32.73852,-117.15979,Entire home/apt,266
Midtown,32.73852,-117.15979,Entire home/apt,297
Midtown,32.73852,-117.15979,Entire home/apt,297
Midtown,32.73852,-117.15979,Entire home/apt,297
Midtown,32.73852,-117.15979,Entire home/apt,229
Midtown,32.73852,-117.15979,Entire home/apt,229
Midtown,32.73852,-117.15979,Entire home/apt,229
La Jolla,32.8285,-117.27752,Entire home/apt,899
Grant Hill,32.70689,-117.13146,Entire home/apt,280
Mission Bay,32.78693,-117.25302,Entire home/apt,100
Midtown,32.74463,-117.17067,Entire home/apt,108
Pacific Beach,32.79968,-117.24925,Entire home/apt,992
Pacific Beach,32.80132,-117.25736,Entire home/apt,615
Pacific Beach,32.79722,-117.25571,Entire home/apt,435
City Heights West,32.7489461,-117.1195584,Entire home/apt,333
Mission Bay,32.78966,-117.2527,Entire home/apt,186
Mission Bay,32.79259,-117.24666,Entire home/apt,322
Rancho Bernadino,33.0278,-117.08561,Entire home/apt,112
Ocean Beach,32.7364,-117.25204,Entire home/apt,840
Old Town,32.74582,-117.1799,Entire home/apt,350
Northwest,32.62125,-117.08583,Entire home/apt,100
Bay Park,32.79778,-117.19475,Entire home/apt,174
Mission Bay,32.78693008422852,-117.25302124023438,Entire home/apt,242
Linda Vista,32.78836,-117.1665,Entire home/apt,156
Mission Bay,32.78563,-117.23493,Entire home/apt,242
South Park,32.71822,-117.12048,Entire home/apt,129
Darnall,32.75427,-117.04964,Entire home/apt,130
Park West,32.72689,-117.16341,Entire home/apt,162
Park West,32.72687,-117.16178,Entire home/apt,157
Park West,32.72777,-117.16329,Entire home/apt,258
Carmel Mountain,32.97727226758904,-117.07340063356273,Entire home/apt,297
East Village,32.71221,-117.15901,Entire home/apt,89
Mission Bay,32.78457,-117.25409,Entire home/apt,177
Mission Bay,32.78693,-117.25302,Entire home/apt,256
La Jolla,32.85679,-117.25519,Entire home/apt,1543
Mission Bay,32.76289,-117.250313,Entire home/apt,432
Pacific Beach,32.80832,-117.25542,Entire home/apt,307
Carmel Valley,32.92801,-117.23283,Entire home/apt,1000
Little Italy,32.72072,-117.16859,Entire home/apt,228
Midtown,32.73378,-117.165,Entire home/apt,2000
La Jolla,32.82633,-117.27617,Entire home/apt,129
Mission Bay,32.79578,-117.22938,Entire home/apt,100
City Heights East,32.73021968405206,-117.09958842902584,Entire home/apt,169
Rancho Bernadino,33.0341,-117.0587,Entire home/apt,110
Loma Portal,32.74865,-117.24266,Entire home/apt,146
Mission Bay,32.7889,-117.25341,Entire home/apt,326
Mission Bay,32.78912,-117.25314,Entire home/apt,325
Midtown,32.74572,-117.16519,Entire home/apt,405
Midtown,32.74845,-117.16804,Entire home/apt,550
Nestor,32.57714,-117.08978,Entire home/apt,300
Mission Bay,32.789424896240234,-117.23478698730467,Entire home/apt,102
La Jolla,32.8298388,-117.280133,Entire home/apt,220
Wooded Area,32.71024,-117.23817,Entire home/apt,114
Ocean Beach,32.74876,-117.24515,Entire home/apt,255
Park West,32.72894,-117.16595,Entire home/apt,380
Midtown,32.73268,-117.16733,Entire home/apt,362
Mission Bay,32.77292,-117.25254,Entire home/apt,120
Midtown,32.74148,-117.16334,Entire home/apt,235
Midtown,32.74298,-117.16155,Entire home/apt,318
Midtown,32.74379,-117.16175,Entire home/apt,1024
Mission Bay,32.79181,-117.23298,Entire home/apt,1100
Pacific Beach,32.80606,-117.24125,Entire home/apt,128
Loma Portal,32.73832,-117.23997,Entire home/apt,114
Bay Park,32.79622,-117.20354,Entire home/apt,99
Old Town,32.7454,-117.18477,Entire home/apt,1942
Midtown,32.73278,-117.16205,Entire home/apt,360
Core,32.71724,-117.15701,Entire home/apt,434
North Hills,32.74616,-117.14028,Entire home/apt,145
North Hills,32.74429,-117.14137,Entire home/apt,233
Kensington,32.7573128,-117.108241,Entire home/apt,120
University City,32.86931,-117.22123,Entire home/apt,155
Balboa Park,32.71717,-117.14389,Entire home/apt,112
Mission Bay,32.78423,-117.25209,Entire home/apt,225
Mission Bay,32.78451,-117.25339,Entire home/apt,185
North Hills,32.74741,-117.12613,Entire home/apt,260
Pacific Beach,32.80034,-117.2556,Entire home/apt,152
Mission Bay,32.7822,-117.25157,Entire home/apt,397
Midtown,32.73852,-117.15979,Entire home/apt,229
Midtown,32.73852,-117.15979,Entire home/apt,229
Grantville,32.78507,-117.09641,Entire home/apt,284
Core,32.71739,-117.15558,Entire home/apt,180
Ocean Beach,32.7504,-117.24297,Entire home/apt,292
Mission Bay,32.7803,-117.25206,Entire home/apt,279
City Heights West,32.74882,-117.12238,Entire home/apt,246
Mission Bay,32.780207,-117.252181,Entire home/apt,277
Mission Bay,32.78794,-117.25376,Entire home/apt,387
Grant Hill,32.70783,-117.13821,Entire home/apt,125
La Jolla,32.81539,-117.26236,Entire home/apt,446
Core,32.71816,-117.15567,Entire home/apt,177
Mission Bay,32.7611,-117.25057,Entire home/apt,2238
Del Mar Heights,32.93434,-117.24828,Entire home/apt,529
Mission Bay,32.78773,-117.25384,Entire home/apt,303
East Village,32.70684,-117.15634,Entire home/apt,199
North City,32.96339,-117.18974,Entire home/apt,195
San Carlos,32.78359,-117.05815,Entire home/apt,288
Marina,32.70892,-117.16266,Entire home/apt,127
Mission Bay,32.77664,-117.25349,Entire home/apt,306
College Area,32.77153,-117.0615,Entire home/apt,80
North Hills,32.74416,-117.13506,Entire home/apt,145
Mission Bay,32.77339,-117.25197,Entire home/apt,425
Memorial,32.70527,-117.13853,Entire home/apt,1883
Mission Bay,32.780189,-117.25211,Entire home/apt,278
Pacific Beach,32.80516,-117.25358,Entire home/apt,329
Gaslamp Quarter,32.71425,-117.16009,Entire home/apt,200
La Jolla,32.83094,-117.27879,Entire home/apt,168
Mission Bay,32.77879,-117.2521,Entire home/apt,1537
Mission Bay,32.780303,-117.252117,Entire home/apt,283
Pacific Beach,32.80307,-117.25728,Entire home/apt,160
Mission Bay,32.76364,-117.25283,Entire home/apt,354
La Jolla,32.84417,-117.26828,Entire home/apt,144
Mission Bay,32.7801855,-117.252199,Entire home/apt,308
Northwest,32.65273,-117.07394,Entire home/apt,382
North Hills,32.75198,-117.14317,Entire home/apt,137
La Jolla,32.80738,-117.26301,Entire home/apt,200
Mission Bay,32.76422,-117.25261,Entire home/apt,304
Ocean Beach,32.73789,-117.25181,Entire home/apt,269
Talmadge,32.75929,-117.09979,Entire home/apt,137
Pacific Beach,32.7963,-117.24934,Entire home/apt,300
Mission Bay,32.78276,-117.25188,Entire home/apt,874
Mission Bay,32.78276,-117.25188,Entire home/apt,1709
Mission Bay,32.57419,-117.01722,Entire home/apt,519
Pacific Beach,32.8058,-117.23042,Entire home/apt,200
Mission Valley,32.76574,-117.15859,Entire home/apt,200
College Area,32.77151,-117.06283,Entire home/apt,80
Ocean Beach,32.74905,-117.2511,Entire home/apt,152
Normal Heights,32.75924,-117.11872,Entire home/apt,157
Bird Land,32.78265,-117.15643,Entire home/apt,229
Loma Portal,32.7491167,-117.2429856,Entire home/apt,297
Cortez Hill,32.72218,-117.15652,Entire home/apt,126
Balboa Park,32.72716,-117.13227,Entire home/apt,127
La Jolla,32.82581,-117.24806,Entire home/apt,160
Clairemont Mesa,32.8246,-117.17063,Entire home/apt,620
Balboa Park,32.72547,-117.13302,Entire home/apt,124
Little Italy,32.72143,-117.16759,Entire home/apt,107
Mission Bay,32.7871,-117.2524,Entire home/apt,308
Grant Hill,32.71117,-117.1439,Entire home/apt,141
South Park,32.71796,-117.12298,Entire home/apt,175
La Jolla,32.84971,-117.27396,Entire home/apt,195
La Jolla,32.8346,-117.27409,Entire home/apt,365
East Village,32.71027,-117.1558,Entire home/apt,105
Cortez Hill,32.72227,-117.1571,Entire home/apt,136
Ocean Beach,32.73981,-117.2548,Entire home/apt,350
Bay Terrace,32.67476,-117.03922,Entire home/apt,300
West University Heights,32.75279,-117.15283,Entire home/apt,148
Balboa Park,32.71397,-117.1451,Entire home/apt,159
College Area,32.77448,-117.06077,Entire home/apt,295
Loma Portal,32.74027,-117.24316,Entire home/apt,219
Pacific Beach,32.8054,-117.26107,Entire home/apt,1571
Mission Bay,32.77216,-117.25169,Entire home/apt,734
East Lake,32.65297,-116.97306,Entire home/apt,88
City Heights East,32.74341,-117.09734,Entire home/apt,140
Cortez Hill,32.7193,-117.16012,Entire home/apt,417
Little Italy,32.72105,-117.16894,Entire home/apt,226
Mission Bay,32.76054,-117.25056,Entire home/apt,486
Pacific Beach,32.80213,-117.24376,Entire home/apt,100
Loma Portal,32.7564,-117.2252,Entire home/apt,624
Mission Bay,32.77817,-117.25294,Entire home/apt,428
Mission Bay,32.76758,-117.25097,Entire home/apt,648
North Hills,32.74602,-117.12546,Entire home/apt,329
Rancho Bernadino,33.02909,-117.08076,Entire home/apt,345
Little Italy,32.72164,-117.16904,Entire home/apt,269
Mission Bay,32.77212454840482,-117.25154092676011,Entire home/apt,569
College Area,32.77281,-117.06101,Entire home/apt,149
North Hills,32.74237,-117.13927,Entire home/apt,129
North Hills,32.75102,-117.12894,Entire home/apt,139
Gaslamp Quarter,32.71567,-117.15936,Entire home/apt,350
Paradise Hills,32.67622,-117.05288,Entire home/apt,194
Park West,32.73044,-117.16813,Entire home/apt,479
Little Italy,32.72254,-117.16631,Entire home/apt,199
Park West,32.72853,-117.16506,Entire home/apt,332
Midtown,32.74312,-117.1613,Entire home/apt,1756
La Jolla,32.85278,-117.25301,Entire home/apt,304
Park West,32.73068,-117.16443,Entire home/apt,399
La Jolla,32.84261,-117.25002,Entire home/apt,1491
Mission Bay,32.77373,-117.25205,Entire home/apt,344
Pacific Beach,32.79952,-117.2285,Entire home/apt,147
Mission Bay,32.76196,-117.25095,Entire home/apt,511
Mission Bay,32.76104,-117.24874,Entire home/apt,244
Ocean Beach,32.75174,-117.25,Entire home/apt,240
La Jolla,32.84355,-117.27071,Entire home/apt,299
Ocean Beach,32.75378,-117.25159,Entire home/apt,161
Ocean Beach,32.74135,-117.24847,Entire home/apt,134
College Area,32.77376,-117.06269,Entire home/apt,175
Moreno Mission,32.76312,-117.18768,Entire home/apt,157
Mission Bay,32.7829,-117.25251,Entire home/apt,463
La Jolla,32.84951,-117.26307,Entire home/apt,2000
Mission Bay,32.76733,-117.25067,Entire home/apt,681
West University Heights,32.76254,-117.15903,Entire home/apt,550
La Jolla Village,32.85709,-117.23278,Entire home/apt,400
La Jolla,32.85198,-117.25303,Entire home/apt,279
La Jolla,32.85269,-117.25507,Entire home/apt,307
Grant Hill,32.713,-117.14631,Entire home/apt,119
North City,32.96156,-117.2269,Entire home/apt,554
Ocean Beach,32.75042,-117.25049,Entire home/apt,131
Mission Bay,32.76383,-117.25171,Entire home/apt,1000
Normal Heights,32.76374,-117.11388,Entire home/apt,175
Serra Mesa,32.79962,-117.14288,Entire home/apt,132
Mission Bay,32.76178,-117.25056,Entire home/apt,800
Mission Bay,32.78464,-117.23614,Entire home/apt,514
Serra Mesa,32.79867,-117.14299,Entire home/apt,90
La Jolla,32.84445,-117.27761,Entire home/apt,200
South Park,32.71526,-117.1283,Entire home/apt,122
South Park,32.7151,-117.12832,Entire home/apt,150
Moreno Mission,32.77245,-117.20093,Entire home/apt,188
La Jolla,32.83934,-117.27489,Entire home/apt,463
Pacific Beach,32.80574,-117.24272,Entire home/apt,499
La Jolla,32.83125,-117.27752,Entire home/apt,757
Mission Bay,32.78227,-117.25158,Entire home/apt,391
City Heights West,32.74908,-117.11505,Entire home/apt,123
Mission Bay,32.76346,-117.25261,Entire home/apt,776
Mission Bay,32.78272,-117.25192,Entire home/apt,549
Ocean Beach,32.75091,-117.24675,Entire home/apt,153
Ocean Beach,32.75097,-117.2446,Entire home/apt,182
Ocean Beach,32.75143,-117.24659,Entire home/apt,212
Mission Bay,32.7613,-117.2511,Entire home/apt,685
Memorial,32.70519,-117.13367,Entire home/apt,49
East Village,32.71925,-117.15406,Entire home/apt,226
Normal Heights,32.76281,-117.12764,Entire home/apt,220
Pacific Beach,32.79696,-117.25641,Entire home/apt,120
Loma Portal,32.75012,-117.2407,Entire home/apt,136
La Jolla Village,32.86052,-117.23035,Entire home/apt,141
Grant Hill,32.71018,-117.14422,Entire home/apt,242
La Jolla,32.85309600830078,-117.25579071044922,Entire home/apt,426
Midtown,32.74717,-117.17094,Entire home/apt,255
Gaslamp Quarter,32.70812,-117.16051,Entire home/apt,196
University City,32.85866,-117.18847,Entire home/apt,67
La Jolla,32.82799,-117.27659,Entire home/apt,786
Balboa Park,32.71457,-117.13047,Entire home/apt,166
Mission Bay,32.780314,-117.252218,Entire home/apt,299
Mission Bay,32.78243,-117.25137,Entire home/apt,703
Mission Bay,32.78243,-117.25137,Entire home/apt,1740
West University Heights,32.76089,-117.14644,Entire home/apt,94
Pacific Beach,32.803101,-117.237656,Entire home/apt,150
Balboa Park,32.72687,-117.13059,Entire home/apt,242
Mission Bay,32.79019,-117.25283,Entire home/apt,321
Loma Portal,32.7486,-117.24281,Entire home/apt,146
North Hills,32.75087,-117.14188,Entire home/apt,129
Grant Hill,32.71189,-117.14647,Entire home/apt,192
Encanto,32.72642,-117.05974,Entire home/apt,264
San Carlos,32.78637,-117.06337,Entire home/apt,600
Little Italy,32.72213,-117.16988,Entire home/apt,135
Mira Mesa,32.9055,-117.15007,Entire home/apt,260
Mission Valley,32.77109,-117.14211,Entire home/apt,266
Valencia Park,32.70628,-117.07953,Entire home/apt,251
Bay Park,32.78901,-117.19543,Entire home/apt,650
North Hills,32.74443,-117.13705,Entire home/apt,169
La Jolla,32.852,-117.24742,Entire home/apt,198
North Clairemont,32.82591,-117.1985,Entire home/apt,782
Cortez Hill,32.7212,-117.15802,Entire home/apt,121
Loma Portal,32.74902,-117.23724,Entire home/apt,65
Loma Portal,32.7449,-117.24694,Entire home/apt,175
Northwest,32.62749,-117.05783,Entire home/apt,546
Bay Park,32.78255,-117.20544,Entire home/apt,106
Park West,32.7308,-117.16047,Entire home/apt,118
Core,32.71731,-117.15388,Entire home/apt,105
Park West,32.73029,-117.16429,Entire home/apt,569
Cortez Hill,32.7206,-117.15614,Entire home/apt,184
Balboa Park,32.71523,-117.13446,Entire home/apt,299
College Area,32.77395,-117.05204,Entire home/apt,313
Park West,32.726326213657366,-117.16438041153532,Entire home/apt,95
Gaslamp Quarter,32.71067,-117.15964,Entire home/apt,175
Pacific Beach,32.80517,-117.25676,Entire home/apt,245
Pacific Beach,32.79776763916016,-117.2372589111328,Entire home/apt,768
Pacific Beach,32.80128,-117.22836,Entire home/apt,133
La Jolla,32.82076,-117.27774,Entire home/apt,163
Mission Bay,32.78522,-117.23645,Entire home/apt,217
Pacific Beach,32.80381,-117.25527,Entire home/apt,247
La Jolla,32.84407,-117.24632,Entire home/apt,664
Balboa Park,32.71469,-117.13223,Entire home/apt,225
